terrainID,position,direction,average_power,power_group
aa2k,0,1,272.2291,4
aa07,2,4,230.6739,4
aa2k,2,6,242.7121,4
aa57,4,0,230.9724,4
aa57,3,3,226.0762,4
aa57,3,2,252.8782,4
aa2k,3,0,234.0472,4
aa57,1,4,252.9528,4
aa57,3,1,231.9504,4
aa2k,3,1,283.6137,4
aa2k,3,2,310.4384,4
aa2k,3,3,304.3273,4
aa2k,4,0,234.0928,4
aa2u,4,35,258.4943,4
aa2u,4,34,260.0443,4
aa57,2,4,308.5556,4
aa2k,2,5,247.3003,4
aa2k,2,4,349.5023,4
aa57,4,16,238.3286,4
aa56,4,35,325.8053,4
aa07,4,12,225.3549,4
aa2k,4,18,223.8096,4
aa06,4,34,245.0034,4
aa2k,0,2,284.6494,4
aa2k,0,3,286.8899,4
aa06,4,35,268.6554,4
aa07,4,0,258.7768,4
aa07,3,3,259.1987,4
aa07,3,2,228.2254,4
aa2k,1,0,234.2777,4
aa2k,1,4,280.2826,4
aa2k,1,5,313.0557,4
aa57,4,17,268.7091,4
aa2k,1,6,308.9615,4
aa2v,4,18,243.2067,4
aa2k,4,35,226.0377,4
aa08,0,3,222.9055,4
aa2u,3,2,279.644,4
aa58,3,2,236.3054,4
aa55,4,16,243.4471,4
aa08,4,2,299.0052,4
aa55,4,17,270.4459,4
aa2l,1,5,222.4481,4
aa2w,0,1,244.6518,4
aa2w,0,2,260.4006,4
aa2l,1,4,310.8362,4
aa2j,2,4,245.3544,4
aa2j,2,5,278.4775,4
aa2l,0,2,339.6896,4
aa2j,2,6,289.7303,4
aa06,1,5,233.5064,4
aa08,4,1,294.1925,4
aa2l,0,3,355.8027,4
aa58,3,3,272.5286,4
aa58,4,0,268.1662,4
aa2l,1,6,226.2232,4
aa55,2,4,306.3855,4
aa58,4,18,278.3408,4
aa2w,1,4,278.0416,4
aa2j,0,1,241.9336,4
aa55,2,5,230.8051,4
aa55,2,6,249.9793,4
aa2j,0,2,263.6031,4
aa2l,2,4,236.1446,4
aa2j,0,3,257.0908,4
aa55,3,2,240.6582,4
aa08,4,4,228.0576,4
aa08,4,3,281.1027,4
aa55,3,3,255.8807,4
aa2w,0,3,292.5601,4
aa2j,1,4,274.1387,4
aa08,4,19,261.2943,4
aa2m,1,5,249.0313,4
aa08,4,18,294.3691,4
aa58,2,6,239.3915,4
aa06,3,1,226.3183,4
aa2u,3,1,254.7781,4
aa56,2,0,268.2246,4
aa08,2,4,234.3053,4
aa56,2,4,316.5658,4
aa06,3,2,261.553,4
aa56,1,4,286.5367,4
aa06,3,3,280.6295,4
aa2j,4,18,248.0164,4
aa08,1,6,248.7655,4
aa56,2,6,331.864,4
aa08,1,5,235.4758,4
aa06,4,0,254.8973,4
aa2j,4,1,278.1234,4
aa56,2,5,344.5412,4
aa2v,4,1,240.4369,4
aa56,0,3,310.991,4
aa56,0,2,293.5531,4
aa2l,0,1,293.4467,4
aa55,4,33,252.1818,4
aa55,4,34,281.8302,4
aa55,4,35,290.3009,4
aa06,2,4,351.4725,4
aa06,2,5,236.4558,4
aa58,2,4,265.8598,4
aa06,2,6,243.5442,4
aa08,4,0,295.6021,4
aa2j,4,0,274.8109,4
aa2l,0,0,258.8574,4
aa2u,2,4,250.2623,4
aa08,3,2,222.3541,4
aa2v,4,2,250.0297,4
aa56,0,1,282.4167,4
aa06,1,6,242.0242,4
aa59,4,33,238.9394,4
aa2h,3,3,241.5738,4
aa59,4,34,278.0692,4
aa2s,1,4,260.839,4
aa2s,1,5,285.7084,4
aa2s,1,6,277.7786,4
aa5b,2,6,253.7595,4
aa2z,4,1,234.8207,4
aa03,2,4,228.5818,4
aa2f,2,4,254.7146,4
aa50,4,18,242.9784,4
aa0d,4,34,284.6009,4
aa0d,4,33,248.5887,4
aa50,4,19,230.5569,4
aa50,4,1,256.0448,4
aa03,2,5,243.2927,4
aa03,2,6,244.7808,4
aa0d,4,35,303.5194,4
aa5b,2,5,239.326,4
aa50,4,0,277.221,4
aa5b,3,1,244.059,4
aa2n,1,4,308.8381,4
aa0e,1,6,263.2327,4
aa50,2,6,253.5766,4
aa0e,1,5,228.159,4
aa2f,1,5,225.8184,4
aa0e,0,3,241.2756,4
aa03,1,4,292.3474,4
aa0e,0,2,223.6711,4
aa03,0,1,234.6679,4
aa5b,3,2,270.1418,4
aa50,3,2,260.3875,4
aa50,3,3,315.8332,4
aa03,0,2,240.4064,4
aa03,0,3,241.9717,4
aa5b,3,3,278.375,4
aa50,4,2,251.7764,4
aa2f,3,2,230.5568,4
aa2f,3,3,248.1907,4
aa2m,4,34,238.7274,4
aa5b,0,3,255.2816,4
aa0d,4,0,261.2318,4
aa0d,3,3,244.9228,4
aa5b,0,2,255.8372,4
aa0d,3,2,264.767,4
aa5b,1,4,342.1442,4
aa5b,0,1,255.5791,4
aa5b,0,0,225.4721,4
aa2s,3,3,222.4932,4
aa03,4,18,256.1065,4
aa03,4,19,249.5668,4
aa2z,3,2,245.9108,4
aa03,4,1,242.6854,4
aa0d,3,1,241.4143,4
aa2f,4,18,229.0362,4
aa2f,4,17,282.464,4
aa2f,4,16,271.3842,4
aa2f,4,0,225.0101,4
aa2s,3,1,234.6866,4
aa50,4,35,238.8946,4
aa0d,4,1,244.6098,4
aa2s,3,2,233.8999,4
aa0d,4,18,250.5615,4
aa0d,4,17,285.2289,4
aa2m,4,35,284.5894,4
aa0d,4,16,248.4171,4
aa5b,1,5,233.31,4
aa03,3,2,243.3869,4
aa03,3,3,257.786,4
aa2f,4,15,235.1493,4
aa03,4,0,254.4538,4
aa50,4,3,223.5892,4
aa50,2,5,255.7223,4
aa50,2,4,242.0838,4
aa2f,0,3,250.509,4
aa2f,0,2,243.4145,4
aa2d,3,3,238.6008,4
aa4z,4,1,249.4519,4
aa02,3,1,222.9562,4
aa2n,4,17,255.3451,4
aa02,3,2,229.5243,4
aa02,4,0,275.5457,4
aa4z,4,18,246.6057,4
aa0e,4,35,295.238,4
aa0e,4,33,254.481,4
aa5c,1,5,225.9616,4
aa5c,1,4,319.934,4
aa30,4,0,230.2145,4
aa2r,4,1,229.7187,4
aa2d,4,16,237.6617,4
aa0e,4,34,289.7731,4
aa4z,4,17,265.168,4
aa4z,4,16,240.1424,4
aa2d,3,2,241.7716,4
aa2r,4,15,289.285,4
aa2r,4,16,296.8548,4
aa2d,2,6,226.4096,4
aa4z,3,1,237.9294,4
aa30,4,1,229.9762,4
aa4z,3,2,234.238,4
aa2r,4,17,316.8065,4
aa0f,1,4,305.8219,4
aa5c,2,5,233.2357,4
aa5c,2,4,227.3908,4
aa0f,0,2,223.5643,4
aa4z,4,0,257.6712,4
aa30,4,17,262.8923,4
aa2d,3,1,230.2013,4
aa30,4,16,234.6223,4
aa2d,4,17,257.3777,4
aa2s,4,0,237.7424,4
aa5c,0,3,248.3327,4
aa30,3,3,258.2021,4
aa2d,4,34,240.5873,4
aa2d,4,35,253.6255,4
aa2r,4,33,272.6198,4
aa30,0,3,225.3681,4
aa30,0,2,239.907,4
aa02,4,2,244.3717,4
aa30,1,4,318.1566,4
aa30,0,1,226.5889,4
aa2z,4,35,224.0588,4
aa2n,2,6,285.7978,4
aa0e,2,6,230.7332,4
aa2n,2,5,253.7301,4
aa2n,2,4,333.6809,4
aa5b,4,17,231.5851,4
aa2r,4,34,301.8321,4
aa2r,4,32,228.8616,4
aa5b,4,34,242.5876,4
aa30,1,6,227.3093,4
aa5c,0,1,239.3458,4
aa30,3,2,258.7452,4
aa4z,4,33,224.8275,4
aa4z,4,34,247.4468,4
aa4z,4,35,281.3389,4
aa30,3,1,240.8371,4
aa30,2,6,237.1492,4
aa02,4,18,265.0777,4
aa02,4,19,253.6461,4
aa02,4,1,262.8227,4
aa02,4,20,225.2981,4
aa0e,4,17,282.8867,4
aa0e,4,16,266.9592,4
aa0e,4,15,238.1327,4
aa5b,4,35,253.1897,4
aa5c,0,2,270.1954,4
aa02,2,4,280.7787,4
aa2s,4,12,227.9691,4
aa51,1,4,294.3417,4
aa04,2,6,254.8183,4
aa2s,4,34,270.0514,4
aa2y,3,3,259.6721,4
aa2y,3,2,266.4073,4
aa2y,3,1,247.1829,4
aa2m,3,1,245.8272,4
aa2m,3,2,276.149,4
aa2y,3,0,223.3733,4
aa52,2,4,232.9112,4
aa2g,4,2,258.5482,4
aa5a,0,3,229.2491,4
aa0b,4,35,241.7242,4
aa0b,4,34,224.6036,4
aa2g,4,33,230.5499,4
aa2s,4,35,297.0809,4
aa2g,4,34,259.8053,4
aa2g,4,20,279.9344,4
aa04,2,5,251.2908,4
aa2y,4,17,275.8609,4
aa2g,4,13,229.8516,4
aa0c,1,6,312.8866,4
aa2y,4,16,263.7088,4
aa0c,1,5,283.7474,4
aa5a,2,6,228.9662,4
aa2g,4,1,254.4374,4
aa0c,1,4,254.6699,4
aa2m,4,0,252.049,4
aa5a,2,4,301.0621,4
aa2g,4,18,247.5115,4
aa2m,3,3,281.6105,4
aa04,2,4,233.8304,4
aa2g,4,19,241.8159,4
aa2s,4,33,238.4765,4
aa2g,4,35,265.8537,4
aa2y,2,4,277.0603,4
aa52,3,2,248.8735,4
aa2x,4,33,225.0137,4
aa0b,4,0,239.0277,4
aa0b,3,3,254.7245,4
aa0b,3,2,234.1651,4
aa2t,0,1,312.669,4
aa2t,0,2,311.6358,4
aa2m,2,5,241.3538,4
aa2t,0,3,319.9449,4
aa04,4,17,263.6758,4
aa04,4,18,251.4599,4
aa04,4,19,233.1068,4
aa04,4,1,235.1449,4
aa2m,1,6,235.7872,4
aa59,4,35,287.7855,4
aa04,4,16,239.7591,4
aa52,4,1,223.1861,4
aa2h,2,4,230.7967,4
aa2x,4,34,253.3971,4
aa2t,0,0,272.1064,4
aa52,3,3,293.5812,4
aa2y,1,6,262.5107,4
aa2y,1,5,230.0389,4
aa04,3,2,227.8262,4
aa04,3,3,223.7353,4
aa04,4,0,233.1921,4
aa2m,2,6,248.5869,4
aa2h,0,3,269.7905,4
aa2h,1,4,236.7986,4
aa2h,1,5,269.0588,4
aa2h,1,6,249.7533,4
aa0b,4,17,228.9,4
aa0b,4,16,227.0925,4
aa2x,4,35,279.6681,4
aa04,1,4,250.992,4
aa2g,4,0,248.3981,4
aa2g,3,3,244.4698,4
aa04,0,3,331.9525,4
aa2z,1,5,228.2501,4
aa2z,1,4,323.0661,4
aa2s,4,18,225.0475,4
aa2z,0,3,246.9584,4
aa2z,0,2,261.8096,4
aa51,3,2,261.2588,4
aa2f,4,35,304.2798,4
aa51,3,3,272.4706,4
aa2z,0,1,250.0527,4
aa0c,4,35,452.4919,4
aa0c,4,34,415.128,4
aa0c,4,33,362.8952,4
aa0c,4,32,301.2719,4
aa0c,4,31,248.3728,4
aa51,4,0,244.0791,4
aa03,4,2,223.9494,4
aa0d,0,1,248.1087,4
aa2f,4,34,274.2583,4
aa5a,4,34,243.3446,4
aa5a,4,33,241.5034,4
aa2z,2,6,256.1337,4
aa2z,2,5,256.4755,4
aa0d,2,4,256.3029,4
aa2z,2,4,235.9734,4
aa2s,4,15,241.3285,4
aa0d,1,6,293.6588,4
aa2z,1,6,237.7302,4
aa0d,1,5,291.4044,4
aa0d,1,4,245.7271,4
aa2s,4,16,263.4983,4
aa2s,4,17,314.8905,4
aa0d,0,3,228.4742,4
aa2f,4,33,227.3942,4
aa2m,4,1,221.8455,4
aa5a,4,35,237.6418,4
aa5a,4,17,251.1649,4
aa5a,4,16,255.2512,4
aa2y,4,34,244.6395,4
aa5a,3,3,314.2686,4
aa5a,3,2,293.0818,4
aa04,0,0,243.1486,4
aa2g,2,4,351.2003,4
aa2g,2,5,245.0284,4
aa2m,4,16,225.6066,4
aa5a,3,1,244.556,4
aa2g,2,6,263.039,4
aa04,0,2,336.0432,4
aa51,4,33,227.7682,4
aa51,4,34,245.1217,4
aa0c,2,6,239.156,4
aa51,4,35,293.1149,4
aa04,0,1,299.1234,4
aa2y,4,35,293.4269,4
aa2m,4,17,258.2027,4
aa0c,4,14,258.8011,4
aa51,4,15,221.8965,4
aa51,4,16,253.666,4
aa51,4,17,292.2435,4
aa2g,0,2,236.6924,4
aa2g,0,3,240.3141,4
aa2g,1,4,290.4778,4
aa5a,4,15,225.4601,4
aa0c,4,20,224.4603,4
aa51,4,1,236.1462,4
aa0c,4,19,223.8566,4
aa0c,4,18,242.0747,4
aa0c,4,17,435.8885,4
aa0c,4,16,401.5155,4
aa2m,4,18,225.8282,4
aa0c,4,15,343.0189,4
aa0c,4,29,249.1172,4
aa0l,4,18,250.1604,4
aa0q,4,18,247.221,4
aa0l,4,1,267.1721,4
aa45,4,35,353.3899,4
aa18,4,1,238.6649,4
aa18,4,18,224.6256,4
aa18,4,17,312.1968,4
aa18,4,16,280.4687,4
aa18,4,15,236.5022,4
aa1r,4,15,267.4086,4
aa1r,4,16,283.8969,4
aa45,4,34,330.2877,4
aa1r,4,17,292.2718,4
aa18,3,3,233.6451,4
aa18,3,2,243.7504,4
aa46,0,1,237.2247,4
aa1r,4,19,225.4573,4
aa46,0,2,246.2381,4
aa46,0,3,227.668,4
aa1r,4,1,281.3093,4
aa46,1,4,223.4146,4
aa18,4,0,229.8947,4
aa45,4,33,297.4338,4
aa45,4,32,250.2089,4
aa1r,4,0,292.8744,4
aa19,1,4,315.8553,4
aa45,3,3,266.5696,4
aa3n,1,4,242.2039,4
aa1r,1,6,262.3957,4
aa45,4,0,237.3112,4
aa19,0,1,233.5989,4
aa45,4,12,271.0437,4
aa3n,1,0,234.8839,4
aa45,4,15,287.5973,4
aa45,4,16,348.0714,4
aa45,4,17,361.1723,4
aa45,4,18,230.3583,4
aa1r,2,4,294.6261,4
aa18,4,35,310.6236,4
aa18,4,34,270.7166,4
aa18,4,33,233.2872,4
aa1r,2,6,221.7601,4
aa18,4,2,232.4159,4
aa1r,3,3,242.7687,4
aa46,1,5,243.3643,4
aa19,1,5,239.6367,4
aa3m,4,1,241.4543,4
aa46,1,6,228.9056,4
aa46,4,18,243.8504,4
aa46,4,19,235.6583,4
aa46,4,1,239.3802,4
aa46,4,2,223.3417,4
aa16,4,1,223.2808,4
aa1s,1,4,233.7006,4
aa1s,1,5,248.6459,4
aa16,4,17,298.9054,4
aa16,4,29,232.1137,4
aa16,4,16,273.2924,4
aa3m,2,4,299.8005,4
aa1s,1,6,257.8629,4
aa3m,1,6,268.9959,4
aa1s,2,4,264.6979,4
aa16,4,0,247.6932,4
aa16,3,3,244.3828,4
aa16,3,2,271.0699,4
aa3m,1,5,266.4978,4
aa16,4,15,233.1186,4
aa3m,3,1,233.6084,4
aa3m,3,2,237.7481,4
aa16,4,33,245.6228,4
aa3m,4,19,230.7482,4
aa46,2,4,224.4071,4
aa18,1,6,223.097,4
aa46,2,5,246.196,4
aa18,1,5,231.5554,4
aa3m,4,18,262.3018,4
aa3m,4,17,236.0296,4
aa3m,4,16,224.7872,4
aa1r,4,2,240.1699,4
aa46,2,6,240.9514,4
aa1r,4,32,233.4256,4
aa1r,4,33,259.0099,4
aa1r,4,34,306.0167,4
aa1r,4,35,298.6512,4
aa46,4,0,247.6744,4
aa46,4,13,238.1405,4
aa3m,4,0,267.7933,4
aa16,4,35,293.7481,4
aa16,4,34,280.0744,4
aa18,2,4,279.9404,4
aa16,3,1,273.0392,4
aa45,3,2,240.03,4
aa45,3,1,228.4934,4
aa1a,4,19,263.1937,4
aa1a,4,18,274.6556,4
aa1a,4,17,225.4215,4
aa1q,0,1,263.2755,4
aa44,1,4,316.0072,4
aa44,1,5,234.9539,4
aa1q,0,2,273.9435,4
aa44,1,6,238.8321,4
aa1a,4,1,281.6133,4
aa1a,4,0,288.794,4
aa1a,3,2,232.1266,4
aa1q,0,3,291.5565,4
aa44,2,4,329.373,4
aa44,2,5,231.7003,4
aa1q,1,4,295.0934,4
aa44,2,6,226.9499,4
aa1q,1,6,223.6882,4
aa3o,2,4,251.2219,4
aa1a,3,3,242.0452,4
aa1q,0,0,227.039,4
aa44,0,2,236.0239,4
aa44,0,1,224.6014,4
aa1p,4,19,267.422,4
aa1p,4,1,302.4062,4
aa1p,4,20,224.1596,4
aa43,4,17,234.415,4
aa3o,4,2,246.6968,4
aa3o,4,1,274.3258,4
aa3o,4,19,228.8264,4
aa3o,4,18,247.0982,4
aa3o,4,17,246.9911,4
aa1p,4,2,275.1423,4
aa3o,4,16,242.55,4
aa1p,4,3,230.6234,4
aa1a,4,2,285.6432,4
aa3o,4,13,247.032,4
aa3o,4,0,282.0053,4
aa43,4,35,235.536,4
aa3o,3,3,253.209,4
aa3o,3,2,259.0299,4
aa3o,3,1,223.7572,4
aa44,3,2,232.4993,4
aa19,1,6,250.8268,4
aa44,3,3,246.6256,4
aa44,4,0,230.743,4
aa19,4,19,226.7556,4
aa19,4,18,260.8792,4
aa19,4,17,294.684,4
aa19,4,16,252.4532,4
aa3n,3,2,243.5859,4
aa3n,3,1,222.9763,4
aa45,0,3,226.4572,4
aa19,4,0,282.7134,4
aa19,4,1,277.7571,4
aa45,1,4,311.2635,4
aa45,2,4,283.1813,4
aa1r,0,3,236.5316,4
aa19,2,6,253.3184,4
aa45,2,6,240.9115,4
aa19,2,5,234.1229,4
aa1r,1,0,223.7676,4
aa1r,1,4,331.4287,4
aa1r,1,5,231.5229,4
aa3n,1,5,237.8086,4
aa3n,3,3,248.028,4
aa3n,4,0,240.5018,4
aa3n,4,18,226.8265,4
aa1a,1,5,256.4496,4
aa1a,1,4,228.3876,4
aa1q,2,5,224.3155,4
aa3o,1,6,243.3753,4
aa1q,2,6,234.1567,4
aa3o,1,4,305.0874,4
aa44,4,18,249.1812,4
aa44,4,19,259.6006,4
aa44,4,1,226.5233,4
aa1q,4,0,262.4226,4
aa1q,4,18,247.6586,4
aa19,4,35,319.4923,4
aa19,4,34,310.917,4
aa19,4,33,279.0718,4
aa19,4,32,237.2181,4
aa1q,4,1,231.4777,4
aa19,4,2,236.6969,4
aa44,4,2,224.6048,4
aa3n,4,1,247.3849,4
aa1a,1,6,235.2627,4
aa3m,1,4,236.5724,4
aa16,3,0,241.734,4
aa47,0,1,254.257,4
aa1u,4,17,239.2196,4
aa13,4,1,242.374,4
aa13,4,19,225.9548,4
aa13,4,18,234.266,4
aa1u,4,18,262.7365,4
aa1u,4,1,264.7266,4
aa4a,1,4,249.3659,4
aa4a,1,5,263.2435,4
aa3j,4,2,232.9912,4
aa3j,4,20,251.504,4
aa13,4,0,240.3102,4
aa13,3,3,240.8242,4
aa13,3,2,233.6694,4
aa3j,4,1,320.0005,4
aa13,3,1,232.545,4
aa4a,2,4,265.2877,4
aa3j,4,19,289.6525,4
aa3j,4,18,327.984,4
aa4a,1,6,262.3996,4
aa49,4,35,260.1604,4
aa49,4,34,240.0477,4
aa1u,4,0,290.7533,4
aa49,2,6,241.7513,4
aa14,1,6,227.2729,4
aa14,1,5,221.5713,4
aa1u,0,2,250.2467,4
aa1u,0,3,274.3372,4
aa14,0,3,244.613,4
aa14,0,2,234.2509,4
aa1u,1,4,322.237,4
aa1u,1,5,225.9343,4
aa49,3,3,224.1004,4
aa1u,1,6,229.0204,4
aa1u,2,0,225.9741,4
aa49,4,16,222.1921,4
aa49,4,17,250.1665,4
aa1u,2,4,260.9552,4
aa1u,2,5,267.9762,4
aa1u,2,6,271.6185,4
aa13,4,2,232.6933,4
aa1u,3,3,238.262,4
aa13,2,6,230.1481,4
aa1u,0,1,232.0538,4
aa13,2,5,228.534,4
aa4a,3,1,232.8864,4
aa3j,1,0,260.2416,4
aa1v,2,4,235.3265,4
aa4b,0,0,227.6097,4
aa3j,0,2,236.0596,4
aa3j,0,1,231.7104,4
aa12,4,17,282.6307,4
aa12,4,16,266.3791,4
aa12,4,15,227.0871,4
aa4a,4,35,241.9816,4
aa3i,4,35,227.7949,4
aa4b,0,1,262.7559,4
aa4b,0,2,303.8324,4
aa12,4,0,228.2266,4
aa12,3,2,232.3613,4
aa4b,0,3,298.6902,4
aa1v,3,2,258.3425,4
aa1v,3,3,246.0374,4
aa4b,1,5,234.2466,4
aa1v,3,1,237.0649,4
aa3j,1,4,300.8385,4
aa3j,1,5,292.3914,4
aa1v,1,6,246.1456,4
aa4a,3,2,254.54,4
aa13,1,6,244.187,4
aa4a,3,3,271.1832,4
aa13,1,5,226.8683,4
aa1u,4,34,237.5886,4
aa1u,4,35,245.7513,4
aa13,0,2,221.7467,4
aa4a,4,0,229.825,4
aa3j,3,3,256.4846,4
aa3j,3,2,247.1362,4
aa3j,3,1,228.6371,4
aa4a,4,16,236.4094,4
aa4a,4,17,243.9191,4
aa3j,2,4,295.3102,4
aa12,4,35,307.662,4
aa12,4,34,283.6501,4
aa12,4,33,245.5743,4
aa3j,1,6,243.5517,4
aa1v,1,5,239.3885,4
aa3j,4,0,348.8805,4
aa14,2,4,257.9189,4
aa14,2,5,280.2083,4
aa49,2,5,235.1505,4
aa47,4,19,270.2745,4
aa47,4,1,247.892,4
aa47,4,20,228.5002,4
aa47,4,2,241.5385,4
aa3l,4,1,228.677,4
aa47,4,31,223.9458,4
aa1s,4,2,240.7109,4
aa3l,4,18,227.8133,4
aa47,4,18,282.3311,4
aa3l,4,17,301.7315,4
aa15,4,16,233.982,4
aa3l,4,16,272.1112,4
aa15,4,13,253.7191,4
aa47,4,3,232.2639,4
aa3l,4,15,237.3488,4
aa15,3,2,229.029,4
aa3l,4,0,232.5237,4
aa3l,3,3,234.5768,4
aa15,4,17,251.6301,4
aa3l,4,32,236.5538,4
aa1s,4,1,268.1078,4
aa15,4,35,243.0834,4
aa47,0,2,254.3355,4
aa47,0,3,253.7927,4
aa16,2,4,226.3748,4
aa47,1,4,354.4424,4
aa47,1,5,284.9907,4
aa16,1,6,273.179,4
aa16,1,5,245.1503,4
aa16,1,4,237.1212,4
aa1s,3,3,240.5933,4
aa1s,4,0,273.2921,4
aa47,1,6,282.8712,4
aa3l,4,35,302.9519,4
aa47,2,5,228.5706,4
aa3l,4,34,295.2338,4
aa47,2,6,225.3555,4
aa3l,4,33,274.3695,4
aa47,3,2,221.7064,4
aa1s,4,18,228.4949,4
aa47,4,0,274.2051,4
aa48,0,1,244.1587,4
aa3l,3,2,251.6021,4
aa48,0,2,246.2263,4
aa48,0,3,242.8725,4
aa3k,4,19,233.9758,4
aa3k,4,18,296.147,4
aa49,0,1,245.8282,4
aa1t,4,2,223.9757,4
aa3k,4,0,314.9774,4
aa3k,3,3,243.1534,4
aa14,4,17,245.6774,4
aa14,4,16,230.0775,4
aa3k,3,2,229.2092,4
aa49,0,2,258.3523,4
aa49,0,3,256.3051,4
aa1t,4,34,236.1221,4
aa49,1,4,322.3201,4
aa1t,4,35,259.9236,4
aa14,3,3,274.8408,4
aa14,3,2,258.377,4
aa14,3,1,236.936,4
aa3k,2,4,279.0784,4
aa14,2,6,295.5074,4
aa3k,4,1,289.9166,4
aa1p,4,18,283.1965,4
aa1t,4,18,233.1139,4
aa1t,4,16,225.6169,4
aa3l,3,1,223.8008,4
aa15,2,4,242.8275,4
aa1t,0,2,229.4141,4
aa1t,0,3,226.9135,4
aa1t,1,5,240.1628,4
aa15,1,5,246.3946,4
aa1t,1,6,266.724,4
aa3l,1,6,250.3881,4
aa48,2,4,273.7003,4
aa1t,2,4,264.7775,4
aa3l,1,5,228.5282,4
aa3l,0,3,242.7907,4
aa3l,0,2,226.5699,4
aa48,4,0,246.6194,4
aa1t,4,0,231.71,4
aa3k,4,3,227.3791,4
aa3k,4,2,271.5139,4
aa48,4,18,228.3478,4
aa48,4,1,228.6208,4
aa1t,4,17,257.8439,4
aa1b,0,3,227.3613,4
aa1b,1,5,250.2292,4
aa1p,4,13,242.9686,4
aa1l,2,4,280.5101,4
aa1l,2,5,314.1739,4
aa1g,4,0,267.675,4
aa1l,2,6,327.5593,4
aa3s,4,35,320.8306,4
aa3y,1,0,224.8741,4
aa3y,1,4,246.9972,4
aa1g,2,6,261.7302,4
aa1l,2,0,239.097,4
aa3y,1,5,266.7471,4
aa1g,2,4,247.9803,4
aa1l,4,0,290.1729,4
aa3y,1,6,251.8373,4
aa3s,4,34,300.5509,4
aa3s,4,33,269.1431,4
aa3s,4,32,227.8015,4
aa1g,1,4,266.0409,4
aa3y,2,4,276.5868,4
aa1g,2,5,267.9747,4
aa3t,0,1,241.2919,4
aa3t,0,2,279.6786,4
aa1l,1,6,223.2664,4
aa3x,4,0,224.677,4
aa1k,4,35,320.9508,4
aa1g,4,35,234.6294,4
aa1g,4,34,231.243,4
aa3t,2,6,256.5649,4
aa3t,2,5,259.4621,4
aa3t,2,4,247.4876,4
aa1g,4,2,223.2572,4
aa3x,4,18,228.6136,4
aa1l,0,1,256.8377,4
aa1l,0,2,267.3969,4
aa1l,0,3,254.0119,4
aa1l,1,4,341.8309,4
aa1l,1,5,225.9063,4
aa1g,4,1,251.9598,4
aa1g,4,19,246.8012,4
aa1g,4,18,267.5914,4
aa1g,4,17,232.0117,4
aa3t,0,3,296.4919,4
aa1g,0,3,326.9114,4
aa3x,3,3,252.5551,4
aa1g,0,2,290.6612,4
aa1g,0,1,257.3197,4
aa3z,0,3,340.2002,4
aa3s,4,0,235.0609,4
aa3z,1,4,252.3152,4
aa1f,4,0,261.9873,4
aa1f,3,3,239.5171,4
aa1f,3,2,242.3493,4
aa3s,3,3,247.2296,4
aa3s,3,2,251.5835,4
aa3z,0,2,345.5614,4
aa3s,3,1,228.2144,4
aa1f,2,6,234.8,4
aa3s,2,6,238.5366,4
aa1f,2,5,232.7263,4
aa1m,0,2,231.9705,4
aa1m,0,3,229.6462,4
aa3z,2,6,228.9329,4
aa1m,1,4,324.6917,4
aa1m,1,5,255.8603,4
aa3z,2,5,229.4662,4
aa3z,0,1,328.4003,4
aa3z,0,4,233.0509,4
aa3z,0,0,295.7246,4
aa1l,4,18,284.7877,4
aa3y,3,1,253.8037,4
aa3y,3,2,265.6029,4
aa3y,3,3,269.9296,4
aa3y,4,0,248.9781,4
aa1l,4,19,248.1474,4
aa1l,4,1,275.9598,4
aa3s,4,2,227.5713,4
aa3y,4,18,228.2572,4
aa3s,4,1,241.2482,4
aa3y,4,1,239.9946,4
aa1f,4,2,234.9084,4
aa3s,4,17,314.3105,4
aa1l,4,2,246.9563,4
aa3s,4,16,285.0013,4
aa3s,4,15,246.5296,4
aa1f,4,1,253.9306,4
aa1f,4,19,244.9277,4
aa1f,4,18,264.5645,4
aa1l,4,13,229.8239,4
aa3x,3,2,223.2507,4
aa1k,4,34,302.911,4
aa1k,4,33,267.037,4
aa1i,4,18,234.4558,4
aa3u,4,1,300.4117,4
aa3u,4,19,236.5515,4
aa3u,4,18,283.2532,4
aa3v,4,3,229.265,4
aa3w,0,0,239.678,4
aa1i,4,0,235.8824,4
aa3u,4,0,355.1804,4
aa1i,4,19,243.2485,4
aa3w,0,4,264.5433,4
aa3w,0,2,274.0426,4
aa3w,0,3,365.3353,4
aa3u,2,6,221.9256,4
aa3w,1,4,290.1899,4
aa1i,2,4,321.987,4
aa3w,1,5,229.5675,4
aa3w,1,6,228.4091,4
aa1i,1,6,236.3207,4
aa3w,0,1,270.993,4
aa1i,4,1,238.3725,4
aa1j,4,1,224.604,4
aa3v,4,2,225.4086,4
aa3v,1,4,340.7646,4
aa1j,0,3,315.6164,4
aa1j,0,2,318.8656,4
aa3v,1,6,286.3083,4
aa1j,0,1,280.7619,4
aa1j,2,4,262.23,4
aa1j,0,0,230.2764,4
aa1j,2,5,283.4199,4
aa1j,2,6,305.7165,4
aa3v,3,2,264.3333,4
aa3v,3,3,279.8069,4
aa1j,3,3,238.2412,4
aa3v,4,0,268.8239,4
aa1j,4,0,238.1209,4
aa3u,4,2,245.846,4
aa1i,4,2,232.2104,4
aa3v,4,18,257.3501,4
aa3v,4,19,251.4466,4
aa3v,4,1,239.5333,4
aa1i,1,4,303.1185,4
